"id","word","parent","year","type","word_type"
"bleach[1]","bleach","bleachable","1200","4","verb"
"behold","behold","beholding","1200","4","verb"
"bend[1]","bend","bent","1200","4","verb"
"believe","believe","believe","1200","4","verb"
"beseech","beseech","beseech","1200","2","verb"
"bell[3]","bell","bell","1200","4","verb"
"affright[1]","affright","affrighted","1200","4","verb"
"alight[1]","alight","alight","1200","4","verb"
"affright[1]","affright","affright","1200","4","verb"
"become","become","become","1200","4","verb"
"bury","bury","buried","1200","4","verb"
"break[1]","break","breakwind","1200","4","verb"
"bind[1]","bind","bind","1200","4","verb"
"break out","break out","breaking","1200","4","verb"
"arm[2]","arm","armed","1200","2","verb"
"bite[1]","bite","biter","1200","4","verb"
"bathe[1]","bathe","bather","1200","4","verb"
"eat[1]","eat","ate","1200","4","verb"
"blossom[2]","blossom","blossomed","1200","4","verb"
"bring","bring","brought","1200","4","verb"
"bless","bless","bless","1200","4","verb"
"be","be","am","1200","4","verb"
"brew[1]","brew","brew","1200","4","verb"
"call[1]","call","aday","1200","4","verb"
"bleat[1]","bleat","bleater","1200","4","verb"
"bid[1]","bid","bidding","1200","4","verb"
"bear[2]","bear","bore","1200","4","verb"
"bear[2]","bear","bear","1200","4","verb"
"beat[1]","beat","brains","1200","4","verb"
"bed[2]","bed","bedded","1200","4","verb"
"bellow","bellow","bellows","1200","4","verb"
"bear[2]","bear","born","1200","4","verb"
"belie","belie","belie","1200","4","verb"
"fish[2]","fish","bait","1200","4","verb"
"bake[1]","bake","baked","1200","4","verb"
"behold","behold","beholder","1200","4","verb"
"accord[1]","accord","accord","1200","2","verb"
"bid[1]","bid","bade","1200","4","verb"
"bend[1]","bend","bending","1200","4","verb"
"break[1]","break","breakback","1200","4","verb"
"bleach[1]","bleach","bleach","1200","4","verb"
"bathe[1]","bathe","bathe","1200","4","verb"
"bemoan","bemoan","bemoaning","1200","4","verb"
"bequeath","bequeath","bequeathal","1200","4","verb"
"answer[2]","answer","answerer","1200","4","verb"
"bark[1]","bark","barking","1200","4","verb"
"ban[1]","ban","banning","1200","2","verb"
"bind[1]","bind","binding","1200","4","verb"
"better[2]","better","better","1200","4","verb"
"awaken","awaken","awakener","1200","4","verb"
"call[1]","call","Calla","1200","4","verb"
"believe","believe","believer","1200","4","verb"
"ache[1]","ache","ache","1200","4","verb"
"accord[1]","accord","according","1200","2","verb"
"brew[1]","brew","brewing","1200","4","verb"
"go[1]","go","begging","1200","4","verb"
"play[2]","play","against","1200","4","verb"
"bite[1]","bite","bitten","1200","4","verb"
"bequeath","bequeath","bequeath","1200","4","verb"
"blow[3]","blow","blowoff","1200","4","verb"
"beseech","beseech","beseechingly","1200","2","verb"
"burn[2]","burn","burnt","1200","4","verb"
"draw[1]","draw","blank","1200","4","verb"
"bore[1]","bore","boring","1200","4","verb"
"make[1]","make","believe","1200","4","verb"
"bite[1]","bite","bullet","1200","4","verb"
"bed[2]","bed","bed","1200","4","verb"
"burst[1]","burst","burst","1200","4","verb"
"bitter[3]","bitter","bittering","1200","2","verb"
"bury","bury","bury","1200","4","verb"
"behoove","behoove","behooving","1200","4","verb"
"burn[2]","burn","burned","1200","4","verb"
"bow[4]","bow","bowing","1200","4","verb"
"calve","calve","calves","1200","4","verb"
"blow[3]","blow","blow","1200","4","verb"
"build[1]","build","built","1200","4","verb"
"fall[1]","fall","backward","1200","4","verb"
"bite[1]","bite","bite","1200","4","verb"
"set[1]","set","apart","1200","4","verb"
"amaze[1]","amaze","amazed","1200","4","verb"
"put[1]","put","bite","1200","2","verb"
"shoot[1]","shoot","breeze","1200","4","verb"
"fall[1]","fall","apart","1200","4","verb"
"belch","belch","belch","1200","4","verb"
"bore[1]","bore","bore","1200","4","verb"
"bark[1]","bark","bark","1200","4","verb"
"bow[1]","bow","bow","1200","4","verb"
"bow[1]","bow","bowing","1200","4","verb"
"become","become","becomes","1200","4","verb"
"beset","beset","besetment","1200","4","verb"
"bake[1]","bake","bake","1200","4","verb"
"behead","behead","behead","1200","4","verb"
"arise","arise","arise","1200","4","verb"
"break[1]","break","breaking","1200","4","verb"
"fall[1]","fall","allover","1200","4","verb"
"bethink","bethink","bethought","1200","4","verb"
"bathe[1]","bathe","bathing","1200","4","verb"
"come[1]","come","Came","1200","4","verb"
"bend[1]","bend","backward","1200","4","verb"
"can[1]","can","can","1200","4","verb"
"call[1]","call","calling","1200","4","verb"
"behold","behold","behold","1200","4","verb"
"bitter[3]","bitter","bitters","1200","2","verb"
"bridle[2]","bridle","bridle","1200","4","verb"
"bereave","bereave","bereft","1200","4","verb"
"draw[1]","draw","Aline","1200","4","verb"
"beat[1]","beat","beat","1200","4","verb"
"can[1]","can","canned","1200","4","verb"
"bend[1]","bend","bendable","1200","4","verb"
"bring","bring","bringer","1200","4","verb"
"ban[1]","ban","Ban","1200","2","verb"
"braid[1]","braid","braider","1200","4","verb"
"break out","break out","breakout","1200","4","verb"
"busy[2]","busy","busying","1200","4","verb"
"bemoan","bemoan","bemoan","1200","4","verb"
"bare[2]","bare","Bare","1200","4","verb"
"hold[1]","hold","brief","1200","4","verb"
"blind[2]","blind","blind","1200","4","verb"
"bitter[3]","bitter","bitter","1200","2","verb"
"busy[2]","busy","busied","1200","4","verb"
"build[1]","build","building","1200","4","verb"
"begin","begin","beginning","1200","4","verb"
"take[1]","take","apart","1200","4","verb"
"belie","belie","belying","1200","4","verb"
"alight[1]","alight","alit","1200","4","verb"
"calve","calve","calved","1200","4","verb"
"bleat[1]","bleat","bleating","1200","4","verb"
"bow[4]","bow","bowed","1200","4","verb"
"play[2]","play","both","1200","4","verb"
"besmear","besmear","besmear","1200","4","verb"
"borrow","borrow","borrowing","1200","4","verb"
"blow[1]","blow","blowing","1200","4","verb"
"arm[2]","arm","arming","1200","2","verb"
"call[1]","call","bluff","1200","4","verb"
"behold","behold","beheld","1200","4","verb"
"set[1]","set","aside","1200","4","verb"
"bare[2]","bare","baring","1200","4","verb"
"bless","bless","blest","1200","4","verb"
"be","be","being","1200","4","verb"
"take[1]","take","aim","1200","4","verb"
"bell[3]","bell","belling","1200","4","verb"
"bridge[2]","bridge","bridgeable","1200","4","verb"
"run[1]","run","across","1200","4","verb"
"awaken","awaken","awaken","1200","4","verb"
"bend[1]","bend","backwards","1200","4","verb"
"burn[2]","burn","burnable","1200","4","verb"
"ail[1]","ail","ail","1200","4","verb"
"break[1]","break","break","1200","4","verb"
"bleach[1]","bleach","bleaching","1200","4","verb"
"become","become","becoming","1200","4","verb"
"buy[1]","buy","buy","1200","4","verb"
"bide","bide","biding","1200","4","verb"
"bode[1]","bode","boding","1200","4","verb"
"bide","bide","bode","1200","4","verb"
"breed[1]","breed","bred","1200","4","verb"
"breed[1]","breed","breeding","1200","4","verb"
"bridge[2]","bridge","bridge","1200","4","verb"
"backbite","backbite","backbite","1200","2","verb"
"bestride","bestride","bestrode","1200","4","verb"
"behoove","behoove","behooves","1200","4","verb"
"hold[1]","hold","candle","1200","4","verb"
"bide","bide","bide","1200","4","verb"
"fall[1]","fall","behind","1200","4","verb"
"bridal[2]","bridal","bridal","1300","2","adjective"
"blue[1]","blue","blueness","1300","2","adjective"
"adamantine","adamantine","adamantine","1300","2","adjective"
"armed[1]","armed","armed","1300","2","adjective"
"bull[2]","bull","bull","1300","2","adjective"
"accursed","accursed","accursedness","1300","2","adjective"
"broken","broken","brokenly","1300","2","adjective"
"aching","aching","aching","1300","2","adjective"
"barren[1]","barren","barrenly","1300","2","adjective"
"burly","burly","burly","1300","2","adjective"
"beastly[1]","beastly","beastly","1300","2","adjective"
"broken","broken","broken","1300","2","adjective"
"broken","broken","brokenness","1300","2","adjective"
"apostolic","apostolic","apostolicity","1300","2","adjective"
"accursed","accursed","accursedly","1300","2","adjective"
"burly","burly","burlily","1300","2","adjective"
"awful[1]","awful","awfulness","1300","2","adjective"
"blae","blae","blae","1300","2","adjective"
"blunt[1]","blunt","blunter","1300","2","adjective"
"book[2]","book","book","1300","2","adjective"
"brickle","brickle","brickle","1300","2","adjective"
"beastly[1]","beastly","beastliness","1300","2","adjective"
"blunt[1]","blunt","blunt","1300","2","adjective"
"alone[1]","alone","aloneness","1300","2","adjective"
"barren[1]","barren","barren","1300","2","adjective"
"awake[2]","awake","awake","1300","2","adjective"
"awful[1]","awful","awfully","1300","2","adjective"
"twice-born","twice-born","born","1300","2","adjective"
"awful[1]","awful","awful","1300","2","adjective"
"burly","burly","burliness","1300","2","adjective"
"accursed","accursed","accursed","1300","2","adjective"
"asleep[1]","asleep","asleep","1300","2","adjective"
"bound[1]","bound","bound","1300","2","adjective"
"blue[1]","blue","bluer","1300","2","adjective"
"barren[1]","barren","barrenness","1300","2","adjective"
"alone[1]","alone","alone","1300","2","adjective"
"both[3]","both","both","1300","2","adjective"
"blunt[1]","blunt","bluntness","1300","2","adjective"
"blunt[1]","blunt","bluntly","1300","2","adjective"
"aghast","aghast","aghast","1300","2","adjective"
"beaten","beaten","beaten","1300","2","adjective"
"blue[1]","blue","blue","1300","2","adjective"
"blue[1]","blue","bluely","1300","2","adjective"
"apostolic","apostolic","Apostolic","1300","2","adjective"
"afire","afire","afire","1300","2","adjective or adverb"
"asleep[2]","asleep","asleep","1300","2","adverb"
"good[3]","good","better","1300","2","adverb"
"betimes","betimes","betimes","1300","2","adverb"
"aye[1]","aye","aye","1300","2","adverb"
"anyway","anyway","anyway","1300","2","adverb"
"anywise","anywise","anywise","1300","2","adverb"
"alone[2]","alone","alone","1300","2","adverb"
"aught[2]","aught","aught","1300","2","adverb"
"altogether[1]","altogether","altogether","1300","2","adverb"
"anyways","anyways","anyways","1300","2","adverb"
"afterward","afterward","afterward","1300","2","adverb"
"good[3]","good","best","1300","2","adverb"
"again","again","again","1300","2","adverb"
"aye[1]","aye","Ay","1300","2","adverb"
"aloud","aloud","aloud","1300","2","adverb"
"alow","alow","alow","1300","2","adverb"
"aloft[1]","aloft","aloft","1300","2","adverb"
"afterward","afterward","afterwards","1300","2","adverb"
"amiss[1]","amiss","amiss","1300","2","adverb"
"abroad","abroad","abroad","1300","2","adverb or adjective"
"afoot","afoot","afoot","1300","2","adverb or adjective"
"abed","abed","abed","1300","2","adverb or adjective"
"beforehand","beforehand","beforehand","1300","2","adverb or adjective"
"before[3]","before","before","1300","2","conjunction"
"alas","alas","alas","1300","2","interjection"
"ah[1]","ah","Ah","1300","2","interjection"
"cage[1]","cage","cageful","1300","2","noun"
"cake[1]","cake","cakey","1300","2","noun"
"buffet[1]","buffet","buffet","1300","2","noun"
"bezant","bezant","bezant","1300","2","noun"
"accidie","accidie","accidie","1300","2","noun"
"builder","builder","builder","1300","2","noun"
"balance[1]","balance","balance","1300","2","noun"
"booth","booth","booth","1300","2","noun"
"binding[1]","binding","binding","1300","2","noun"
"blue[2]","blue","blue","1300","2","noun"
"amendment","amendment","amendment","1300","2","noun"
"point[1]","point","beside","1300","2","noun"
"appeal[1]","appeal","appeal","1300","2","noun"
"calendar[1]","calendar","calendar","1300","2","noun"
"bowline","bowline","bowline","1300","2","noun"
"bigamy","bigamy","bigamist","1300","2","noun"
"boy","boy","boyish","1300","2","noun"
"art[2]","art","Art","1300","2","noun"
"brink","brink","brink","1300","2","noun"
"awe[1]","awe","awe","1300","2","noun"
"bounty","bounty","bounty","1300","2","noun"
"abbey","abbey","abbey","1300","2","noun"
"balance[1]","balance","balanced","1300","2","noun"
"bearing","bearing","bearing","1300","2","noun"
"brown[2]","brown","browny","1300","2","noun"
"abbess","abbess","abbess","1300","2","noun"
"canon[2]","canon","cannon","1300","2","noun"
"absolution","absolution","absolution","1300","2","noun"
"ail[2]","ail","ail","1300","2","noun"
"bellwether","bellwether","bellwether","1300","2","noun"
"above[3]","above","above","1300","2","noun"
"armor","armor","armored","1300","2","noun"
"British","British","Britishism","1300","2","noun"
"burial","burial","burial","1300","2","noun"
"bugle[1]","bugle","bugle","1300","2","noun"
"ambsace","ambsace","ambsace","1300","2","noun"
"canvas[1]","canvas","canvas","1300","2","noun"
"beak","beak","beaked","1300","2","noun"
"blame[2]","blame","blamelessly","1300","2","noun"
"amethyst","amethyst","amethystine","1300","2","noun"
"bondman","bondman","bondman","1300","2","noun"
"age[1]","age","age","1300","2","noun"
"blame[2]","blame","blameless","1300","2","noun"
"boy","boy","boyhood","1300","2","noun"
"canticle","canticle","canticle","1300","2","noun"
"anniversary","anniversary","anniversary","1300","2","noun"
"afternoon","afternoon","afternoon","1300","2","noun"
"banner[1]","banner","banner","1300","2","noun"
"adversity","adversity","adversity","1300","2","noun"
"Ave Maria","Ave Maria","Ave","1300","2","noun"
"canon[2]","canon","canyon","1300","2","noun"
"buoy[1]","buoy","buoy","1300","2","noun"
"ball[1]","ball","ball","1300","2","noun"
"bedtime","bedtime","bedtime","1300","2","noun"
"ave[1]","ave","Aves","1300","2","noun"
"bucket[1]","bucket","bucket","1300","2","noun"
"bloodletting","bloodletting","bloodletting","1300","2","noun"
"bursar","bursar","bursar","1300","2","noun"
"bound[2]","bound","bound","1300","2","noun"
"bowsprit","bowsprit","bowsprit","1300","2","noun"
"piece[1]","piece","apiece","1300","2","noun"
"brae","brae","brae","1300","2","noun"
"boy","boy","boyishness","1300","2","noun"
"butcher[1]","butcher","butcher","1300","2","noun"
"afternoon","afternoon","afternoons","1300","2","noun"
"amice","amice","amice","1300","2","noun"
"bailey","bailey","bailey","1300","2","noun"
"contrary[1]","contrary","by","1300","2","noun"
"beggar[1]","beggar","beggar","1300","2","noun"
"row[3]","row","arow","1300","2","noun"
"base[1]","base","based","1300","2","noun"
"blue[2]","blue","blues","1300","2","noun"
"ancestor","ancestor","ancestor","1300","2","noun"
"broach[1]","broach","broach","1300","2","noun"
"cake[1]","cake","cake","1300","2","noun"
"buckler[1]","buckler","buckler","1300","2","noun"
"apocalypse","apocalypse","apocalypse","1300","2","noun"
"armor","armor","armor","1300","2","noun"
